method,sample,seq_len,position,region,tail_band,tail_protected,source_id,token_id,token,context_before,dense_nll,nll,delta_nll,kl,same_top1,rope
flashprefill_tail2,2,8192,8055,tail,penultimate_block,1,679f8b9b9a028f34abb79be22c978d1d4b377ce6ca1f12f9,23463, SF," or about 15% of enacted SFOPS funding. For funding trends, see Table 1 . House and Senate",7.041750907897949,8.096467971801758,1.0547170639038086,0.0122638568282127,1,yarn4
flashprefill_tail1,2,32768,32530,tail,penultimate_block,0,1d3a7aa618929e4e3e7f17d8542f5141de8afd669f292e43,12711, lights," already used Section 130 Program funding to address safety at the riskiest grade crossings by adding protective measures, typically",5.263537406921387,6.315612316131592,1.052074909210205,0.4499483406543731,1,native
flashprefill_tail0,2,32768,32530,tail,penultimate_block,0,1d3a7aa618929e4e3e7f17d8542f5141de8afd669f292e43,12711, lights," already used Section 130 Program funding to address safety at the riskiest grade crossings by adding protective measures, typically",5.263537406921387,6.315612316131592,1.052074909210205,0.4499483406543731,1,native
flashprefill_tail1,2,32768,16391,middle,earlier,0,679f8b9b9a028f34abb79be22c978d1d4b377ce6ca1f12f9,20,5," (-25%), global health security (-0.1%, funded through a proposed repurposing of FY201",6.773481369018555,7.813223361968994,1.0397419929504397,0.0228111520409584,1,native
flashprefill_tail2,2,32768,16391,middle,earlier,0,679f8b9b9a028f34abb79be22c978d1d4b377ce6ca1f12f9,20,5," (-25%), global health security (-0.1%, funded through a proposed repurposing of FY201",6.773481369018555,7.813223361968994,1.0397419929504397,0.0228111520409584,1,native
flashprefill_tail0,2,32768,16391,middle,earlier,0,679f8b9b9a028f34abb79be22c978d1d4b377ce6ca1f12f9,20,5," (-25%), global health security (-0.1%, funded through a proposed repurposing of FY201",6.773481369018555,7.813223361968994,1.0397419929504397,0.0228111520409584,1,native
flashprefill_tail1,2,32768,32525,tail,penultimate_block,0,1d3a7aa618929e4e3e7f17d8542f5141de8afd669f292e43,7842, adding," earlier, states have generally already used Section 130 Program funding to address safety at the riskiest grade crossings by",2.1871578693389893,3.1951401233673096,1.0079822540283203,0.1297297924757003,1,native
flashprefill_tail1,0,32768,32427,tail,earlier,0,505345771a2e5b438ea4bfa7c0f238f8787f45b0ca52ef7d,10982, stated," we will stand up and defend the rule of law."" A May 3, 2018, press report",4.045178890228272,5.04261589050293,0.9974370002746582,0.0095963543280959,1,native
flashprefill_tail2,0,32768,32427,tail,earlier,0,505345771a2e5b438ea4bfa7c0f238f8787f45b0ca52ef7d,10982, stated," we will stand up and defend the rule of law."" A May 3, 2018, press report",4.045178890228272,5.04261589050293,0.9974370002746582,0.0095963543280959,1,native
flashprefill_tail2,1,32768,32611,tail,penultimate_block,1,99f4c9b3ae17f0f11db1ec1965778c695a021407717a969a,11737, fourth, currently in the process of revising its plan for the program as a result of the department recently announcing its pursuit of a,5.992586135864258,6.978201389312744,0.9856152534484864,0.0199008025228977,1,native
flashprefill_tail2,1,32768,32341,tail,earlier,0,99f4c9b3ae17f0f11db1ec1965778c695a021407717a969a,869, private," care by modernizing the department’s health information systems, increasing the department’s data exchange and interoperability with DOD and",1.8611531257629397,2.843238592147827,0.9820854663848876,0.1456975489854812,1,native
flashprefill_tail2,0,32768,32300,tail,earlier,0,505345771a2e5b438ea4bfa7c0f238f8787f45b0ca52ef7d,5510, ways,isation of the South China Sea is one area where China is contesting international law. They are pushing around smaller states in,4.998196125030518,5.971049785614014,0.972853660583496,0.0114600341767072,1,native
flashprefill_tail2,3,32768,32640,tail,penultimate_block,1,38a5830e9f6eb481ec9b4eb23eb5204a6f3d51831fdb2845,59991, USDA," this work, we are continuing to review FNS’s response to our prior recommendations, as well as related recommendations made by",2.092256784439087,3.0350489616394043,0.9427921772003174,0.1084701493382453,1,native
flashprefill_tail0,1,4096,3831,tail,earlier,0,a6d311b6722cdf0fd1e95f07371162c59183a53db1fc5f62,14429, III, efforts to implement the government’s approach and strategy for securing information systems as of fiscal year 2017. Appendix,0.483438491821289,1.420655608177185,0.937217116355896,0.4601454734802246,0,yarn4
flashprefill_tail1,1,4096,3831,tail,earlier,0,a6d311b6722cdf0fd1e95f07371162c59183a53db1fc5f62,14429, III, efforts to implement the government’s approach and strategy for securing information systems as of fiscal year 2017. Appendix,0.483438491821289,1.420655608177185,0.937217116355896,0.4601454734802246,0,yarn4
flashprefill_tail2,1,4096,3831,tail,earlier,0,a6d311b6722cdf0fd1e95f07371162c59183a53db1fc5f62,14429, III, efforts to implement the government’s approach and strategy for securing information systems as of fiscal year 2017. Appendix,0.483438491821289,1.420655608177185,0.937217116355896,0.4601454734802246,0,yarn4
flashprefill_tail2,0,32768,32487,tail,earlier,0,505345771a2e5b438ea4bfa7c0f238f8787f45b0ca52ef7d,30451, cruise, said on Thursday [May 3]. U.S. news network CNBC reported on Wednesday that China had installed anti-ship,0.9220260381698608,1.855595946311951,0.9335699081420898,0.1902891397476196,0,native
flashprefill_tail0,0,4096,4044,tail,last_block,0,1cc2cbc27f3df5062fc6902a5b039e5c1c6d89f0f221e97f,5558, lost," NSF prior to this change may still receive this reimbursement. In fiscal year 2017, NSF’s cost for",10.001498222351074,10.92325210571289,0.9217538833618164,0.0026889541186392,1,yarn4
flashprefill_tail2,0,32768,32601,tail,penultimate_block,1,505345771a2e5b438ea4bfa7c0f238f8787f45b0ca52ef7d,14057,inv," the consequences might be. On May 23, 2018, DOD announced that it was dis",2.728080987930298,3.646765947341919,0.9186849594116212,0.0277013294398784,1,native
flashprefill_tail0,2,4096,3626,tail,earlier,0,a12d1df7a84ab7478fc861b8b0221e9b0dd8d0e6a96d18fc,8317, transfer," size and complexity of Medicare, a documented fraud risk profile could support CMS’s resource-allocation decisions as well as facilitate the",5.89901876449585,6.784684181213379,0.8856654167175293,0.087089255452156,1,yarn4
flashprefill_tail1,2,4096,3626,tail,earlier,0,a12d1df7a84ab7478fc861b8b0221e9b0dd8d0e6a96d18fc,8317, transfer," size and complexity of Medicare, a documented fraud risk profile could support CMS’s resource-allocation decisions as well as facilitate the",5.89901876449585,6.784684181213379,0.8856654167175293,0.087089255452156,1,yarn4
flashprefill_tail2,2,4096,3626,tail,earlier,0,a12d1df7a84ab7478fc861b8b0221e9b0dd8d0e6a96d18fc,8317, transfer," size and complexity of Medicare, a documented fraud risk profile could support CMS’s resource-allocation decisions as well as facilitate the",5.89901876449585,6.784684181213379,0.8856654167175293,0.087089255452156,1,yarn4
flashprefill_tail2,0,4096,3818,tail,earlier,0,1cc2cbc27f3df5062fc6902a5b039e5c1c6d89f0f221e97f,46110, outreach," support for travel benefits the agency by providing a way for program directors and executives to stay current in their scientific fields, conduct",0.5753096342086792,1.4532506465911863,0.8779410123825073,0.2754966020584106,1,yarn4
flashprefill_tail0,0,4096,3818,tail,earlier,0,1cc2cbc27f3df5062fc6902a5b039e5c1c6d89f0f221e97f,46110, outreach," support for travel benefits the agency by providing a way for program directors and executives to stay current in their scientific fields, conduct",0.5753096342086792,1.4532506465911863,0.8779410123825073,0.2754966020584106,1,yarn4
flashprefill_tail1,0,4096,3818,tail,earlier,0,1cc2cbc27f3df5062fc6902a5b039e5c1c6d89f0f221e97f,46110, outreach," support for travel benefits the agency by providing a way for program directors and executives to stay current in their scientific fields, conduct",0.5753096342086792,1.4532506465911863,0.8779410123825073,0.2754966020584106,1,yarn4
flashprefill_tail2,1,4096,4016,tail,last_block,1,a6d311b6722cdf0fd1e95f07371162c59183a53db1fc5f62,6200, core," reporting instructions direct inspectors general to provide a maturity rating for agency information security policies, procedures, and practices related to the five",0.7750789523124695,1.6266851425170898,0.8516061902046204,0.2902885377407074,1,yarn4
flashprefill_tail1,0,4096,4044,tail,last_block,1,1cc2cbc27f3df5062fc6902a5b039e5c1c6d89f0f221e97f,5558, lost," NSF prior to this change may still receive this reimbursement. In fiscal year 2017, NSF’s cost for",10.001498222351074,10.85179042816162,0.8502922058105469,0.0102891800925135,1,yarn4
flashprefill_tail2,1,4096,3647,tail,earlier,0,a6d311b6722cdf0fd1e95f07371162c59183a53db1fc5f62,17,2, to securing information systems as of fiscal year 2017. Agencies’ inspectors general determined that most of the ,0.9113313555717468,1.7615811824798584,0.8502498269081116,0.1761398911476135,0,yarn4
flashprefill_tail1,1,4096,3647,tail,earlier,0,a6d311b6722cdf0fd1e95f07371162c59183a53db1fc5f62,17,2, to securing information systems as of fiscal year 2017. Agencies’ inspectors general determined that most of the ,0.9113313555717468,1.7615811824798584,0.8502498269081116,0.1761398911476135,0,yarn4
flashprefill_tail2,0,4096,2111,middle,earlier,0,1cc2cbc27f3df5062fc6902a5b039e5c1c6d89f0f221e97f,892, which," staff-level positions within the agency before becoming executives. NSF uses both IPA and VSEE rotators in program director positions,",1.6634629964828491,2.505991220474243,0.842528223991394,0.1316131204366684,1,yarn4
flashprefill_tail1,0,4096,2111,middle,earlier,0,1cc2cbc27f3df5062fc6902a5b039e5c1c6d89f0f221e97f,892, which," staff-level positions within the agency before becoming executives. NSF uses both IPA and VSEE rotators in program director positions,",1.6634629964828491,2.505991220474243,0.842528223991394,0.1316131204366684,1,yarn4
flashprefill_tail1,2,4096,3690,tail,earlier,0,a12d1df7a84ab7478fc861b8b0221e9b0dd8d0e6a96d18fc,582, we, facilitated marketplace. This fraud risk assessment for the federally facilitated marketplace eligibility and enrollment process is being conducted in response to a recommendation,3.225493669509888,4.047738552093506,0.8222448825836182,0.0400129072368145,1,yarn4
flashprefill_tail2,2,4096,3690,tail,earlier,0,a12d1df7a84ab7478fc861b8b0221e9b0dd8d0e6a96d18fc,582, we, facilitated marketplace. This fraud risk assessment for the federally facilitated marketplace eligibility and enrollment process is being conducted in response to a recommendation,3.225493669509888,4.047738552093506,0.8222448825836182,0.0400129072368145,1,yarn4
flashprefill_tail1,2,4096,3957,tail,penultimate_block,0,a12d1df7a84ab7478fc861b8b0221e9b0dd8d0e6a96d18fc,21892, identification," several subassessments to reflect their various component parts (e.g., Medicare Part C). CMS’s existing fraud risk",5.4669294357299805,6.274143218994141,0.8072137832641602,0.0204249322414398,1,yarn4
flashprefill_tail1,1,4096,3798,tail,earlier,0,a6d311b6722cdf0fd1e95f07371162c59183a53db1fc5f62,10582, intr," agencies were at risk of ineffectively identifying, protecting, detecting, responding to, and if necessary, recovering from cyber",2.4623327255249023,3.264890193939209,0.8025574684143066,0.0465626381337642,1,yarn4
flashprefill_tail2,1,4096,3798,tail,earlier,0,a6d311b6722cdf0fd1e95f07371162c59183a53db1fc5f62,10582, intr," agencies were at risk of ineffectively identifying, protecting, detecting, responding to, and if necessary, recovering from cyber",2.4623327255249023,3.264890193939209,0.8025574684143066,0.0465626381337642,1,yarn4
flashprefill_tail2,1,4096,3792,tail,earlier,0,a6d311b6722cdf0fd1e95f07371162c59183a53db1fc5f62,421, if," while the other 10 agencies were at risk of ineffectively identifying, protecting, detecting, responding to, and",12.715324401855469,13.513251304626465,0.7979269027709961,0.007122506853193,1,yarn4
flashprefill_tail1,1,4096,3792,tail,earlier,0,a6d311b6722cdf0fd1e95f07371162c59183a53db1fc5f62,421, if," while the other 10 agencies were at risk of ineffectively identifying, protecting, detecting, responding to, and",12.715324401855469,13.513251304626465,0.7979269027709961,0.007122506853193,1,yarn4
flashprefill_tail2,0,4096,4044,tail,last_block,1,1cc2cbc27f3df5062fc6902a5b039e5c1c6d89f0f221e97f,5558, lost," NSF prior to this change may still receive this reimbursement. In fiscal year 2017, NSF’s cost for",10.001498222351074,10.784377098083496,0.7828788757324219,0.0111501831561326,1,yarn4
flashprefill_tail2,3,4096,3586,tail,earlier,0,9b6fabdffaa8eaf6c613e829f3507a8af89929d8c5b974c4,25364, discipline," media arguments can cause students who were not part of the original situation to be pulled in, creating classroom disruptions that end in",2.518652439117432,3.249084949493408,0.7304325103759766,0.1238717287778854,1,yarn4
